zc..,alpha_c..,beita_c..,zb1..,alpha_b1..,zb2..,alpha_b2..,F1,F2,F3,F4,zc,zc.,zb1,zb1.,zb2,zb2.
-0.411793351,0.26370883,0.147363439,-0.271475852,-0.363076031,-0.377907604,0.414479554,-3762.759766,-1990.908203,-1363.093872,-1892.179565,5.010959625,-0.03498682,2.019338846,-0.135677546,2.005630493,-0.104437962
-0.522869587,0.259093165,0.100214228,-0.206954777,-0.388052464,-0.252126843,0.365101248,-3957.890137,-2405.405273,-2150.522949,-2481.897461,5.010587215,-0.039673585,2.017967463,-0.138497591,2.004567623,-0.107927971
-0.581190169,0.146453843,0.051294491,1.771240473,-1.137768388,0.715728879,0.401257545,-2470.913574,-1698.332275,-2228.398438,-2278.598877,5.01016283,-0.045291986,2.016585827,-0.134754375,2.003484964,-0.107094273
-0.46328342,0.115773685,-0.051851485,3.531126976,-0.160361171,1.570819378,0.204911157,-162.7245789,171.9967499,-1724.132324,-1509.303467,5.009631157,-0.051164635,2.015265703,-0.102121256,2.002375364,-0.093149759
-0.310202569,0.10439723,-0.12406949,2.463354111,0.037113845,1.309674621,0.116704442,414.5953674,483.6963501,-1544.28418,-1118.335449,5.009099007,-0.055014502,2.014409065,-0.070903286,2.001520157,-0.078292444
-0.207731053,0.101947434,-0.136128366,0.748097062,0.235646531,0.87851876,0.03045175,62.3852272,-62.08666229,-1431.487305,-823.3806152,5.008535385,-0.057554152,2.013792515,-0.055031877,2.000794411,-0.067510255
-0.157454416,0.108989283,-0.096018784,-0.246469557,0.431491017,0.823186398,-0.051937167,-391.9510803,-627.8222046,-1104.34729,-351.5379333,5.007950306,-0.059354693,2.013258457,-0.053310167,2.000160694,-0.059354272
-0.116448343,0.125465021,-0.032468103,-0.311598361,0.617614329,1.127683163,-0.127814695,-492.7713623,-750.0900879,-484.4853821,367.5014954,5.007349968,-0.060733948,2.012709141,-0.05666142,1.99961257,-0.049767807
-0.051274184,0.150690705,0.030045014,0.029925691,0.786957979,1.479425311,-0.194545671,-277.9969788,-462.8894043,304.0674133,1202.548706,5.006737709,-0.061596293,2.012132406,-0.058135059,1.999177814,-0.03664748
0.040528987,0.183401957,0.081725582,0.234088391,0.932452738,1.63867712,-0.249505222,-12.5492239,-31.32945824,1091.967896,1978.477417,5.006120682,-0.06166492,2.011557341,-0.056581233,1.998888969,-0.020872185
0.131375819,0.255733192,0.120833285,0.081731893,17.4711113,1.762526631,-8.712241173,-217.1772461,551.2992554,1969.864868,2502.976074,5.005568504,-0.060891669,2.0110569,-0.054768357,1.998767495,-0.006115211
0.243148804,0.357108414,0.201003283,-0.586140871,0.894211352,2.605883837,-0.192299873,-812.7109985,761.7149658,3595.140137,3705.401611,5.004968166,-0.059027337,2.010500669,-0.057588033,1.99881494,0.016988894
0.344863832,0.384439617,0.287368864,-0.831938565,0.643932223,2.111998558,-0.056123685,-1021.947083,928.0871582,4316.223633,4178.416016,5.00439167,-0.056066174,2.009889603,-0.065012515,1.999110579,0.041365098
0.410868227,0.397081882,0.324103981,-0.726209998,0.396751195,1.04860127,0.075203344,-941.0671997,1308.654175,4299.411133,3921.254639,5.003849506,-0.052256443,2.009198666,-0.072994195,1.999611974,0.057271015
0.438999444,0.3944197,0.301923782,-0.49502176,0.137691334,0.148040608,0.207233146,-666.4448853,1786.804688,3918.869141,3324.320557,5.003348351,-0.047981396,2.008436441,-0.0791054,2.00022006,0.062956288
0.439522982,0.376279116,0.242915049,-0.33901003,-0.1244049,-0.32669425,0.334709227,-355.5485229,2189.577393,3469.554199,2697.294922,5.002890587,-0.043571889,2.007623911,-0.083169855,2.000847101,0.061750922
0.421223611,0.343112856,0.174146965,-0.329999596,-0.380469501,-0.507821023,0.452297628,-120.9213867,2393.055176,3029.09082,2131.321289,5.002476692,-0.039255358,2.006775856,-0.086408451,2.001444578,0.057450119
0.385835916,0.295952946,0.111068808,-0.418751836,-0.621422648,-0.635898352,0.554673254,10.42756367,2363.475098,2526.668213,1567.21582,5.002104282,-0.035206188,2.005893946,-0.090113372,2.00199151,0.051765516
0.330744922,0.236350819,0.055731107,-0.510413885,-0.838177681,-0.847823679,0.636517584,73.37523651,2133.964844,1873.605957,925.3713989,5.001770973,-0.031607058,2.004970074,-0.094790116,2.00247407,0.044425383
0.217897654,0.102450162,-0.011426074,-1.182230234,-1.038551807,-2.647715569,0.69579953,162.5708923,719.9990845,-491.6676331,-562.8800049,5.001469612,-0.028764905,2.003988028,-0.102931648,2.002853155,0.027940042
0.005786759,0.023708018,-0.10804335,-1.018884659,-0.689040482,-2.861937284,0.373933792,-40.61764145,-139.8399658,-2246.45752,-2036.025757,5.001162529,-0.027515225,2.002782106,-0.116041549,2.002984047,-0.004500394
-0.157371119,-0.04364213,-0.171689108,-0.276249141,-0.514466405,-1.65953517,0.178119257,139.7447357,-503.5147705,-2742.716309,-2306.008301,5.000884533,-0.028322972,2.001582861,-0.12263409,2.002814293,-0.027542191
-0.249239713,-0.106039464,-0.197313115,0.326568961,-0.325289577,-0.485231489,-0.02686975,392.3531799,-736.9923706,-2719.393066,-2090.945313,5.000591278,-0.030409109,2.000354528,-0.122103125,2.002478361,-0.037870612
-0.287955374,-0.1623061,-0.194899291,0.535980821,-0.128771871,0.019536348,-0.234991401,513.680481,-1023.736572,-2679.115967,-1908.041992,5.000274181,-0.033122152,1.999154925,-0.117513262,2.002086878,-0.039654046
-0.306623459,-0.211658016,-0.181790903,0.518076003,0.066891395,-0.013078013,-0.439590067,507.0163269,-1343.431396,-2775.977295,-1924.719727,4.999927998,-0.03610089,1.998006582,-0.112180755,2.001692057,-0.039372884
-0.320872068,-0.25369671,-0.169888556,0.541084111,0.253490955,-0.148675159,-0.634015739,499.2621765,-1555.978271,-2877.692383,-2020.011108,4.999551296,-0.039241731,1.996910572,-0.106991969,2.001294851,-0.040253628
-0.324762255,-0.288387507,-0.162246659,0.727373481,0.422810078,-0.096150734,-0.81162554,600.6311646,-1542.286621,-2792.894043,-2011.264404,4.999143124,-0.042483222,1.995870352,-0.100773484,2.00088501,-0.04166298
-0.303404868,-0.257275403,-0.15196687,0.97509402,1.69907093,0.65642494,-1.728134632,374.7773438,-903.5389404,-1827.178711,-1781.345459,4.998747826,-0.045340057,1.994996309,-0.093103096,2.000510693,-0.040388294
-0.222691625,-0.277586162,-0.11277473,1.234993696,0.339406908,1.36704731,-0.847814977,584.2379761,-345.3326721,-613.2932739,-997.0783081,4.998280048,-0.048010744,1.994118571,-0.082021005,2.000156403,-0.029323287
-0.11239551,-0.305958539,-0.081034727,1.449863791,0.155512527,1.103097677,-0.763067722,1013.947021,298.9990845,92.69015503,-638.5801392,4.997790813,-0.049694791,1.993363976,-0.06856937,1.999929667,-0.016442968
-0.000934119,-0.337073416,-0.081265427,1.653694749,-0.035832904,0.502415538,-0.664441168,1599.329102,1071.15564,459.7250671,-605.0901489,4.997290134,-0.050257299,1.992754221,-0.053060427,1.9998101,-0.008413102
0.106515512,-0.370516926,-0.110790394,1.873289585,-0.233572677,0.103330165,-0.552114189,2323.72876,1943.717041,784.1678467,-586.5037231,4.996789455,-0.049728855,1.992310047,-0.03543425,1.999742866,-0.00564979
0.218629271,-0.405548066,-0.153150484,2.081837177,-0.430091321,0.045676921,-0.430293053,3147.17749,2864.654053,1255.257568,-378.0110168,4.996299267,-0.048110601,1.992053151,-0.01563042,1.999689341,-0.005131112
0.343005002,-0.441087484,-0.193248421,2.229640245,-0.617741764,0.174571753,-0.303192258,4015.739014,3770.647461,1878.059448,39.93258286,4.99583149,-0.045312785,1.992003798,0.005988946,1.999642253,-0.004085805
0.478872329,-0.475747526,-0.224379733,2.290999174,-0.788871765,0.285588384,-0.175021753,4883.866211,4609.831543,2551.307861,578.9320068,4.995397568,-0.041209951,1.992176652,0.02865855,1.999612331,-0.001714685
0.620190203,-0.54052788,-0.248062402,2.530300617,-6.507602692,0.311885357,2.082685471,6124.674805,5279.950684,3102.677002,1260.31604,4.995011806,-0.035719253,1.992578149,0.05184862,1.999609947,0.00125262
0.809601963,-0.639110923,-0.308407664,4.042997837,-0.866955101,0.367942393,-0.008189433,8511.706055,7108.166504,3698.765137,2087.099854,4.994688511,-0.028621081,1.993258715,0.086755939,1.999640703,0.004992967
1.027412772,-0.643252015,-0.3772811,3.18514514,-0.682379067,0.063166946,0.010851192,9504.757813,7878.470703,4196.633301,2790.862305,4.994427681,-0.018476503,1.994449615,0.128252491,1.999712706,0.007547179
1.156030059,-0.623473644,-0.381413281,1.468658805,-0.513741195,-0.215878636,0.029081617,9222.5,7449.205566,4536.480469,3371.415283,4.994296551,-0.007494891,1.995862246,0.151615068,1.9997859,0.006664955
1.204592943,-0.581730008,-0.324669182,0.102363579,-0.330017298,-0.288155556,0.042431131,8450.716797,6592.483398,4849.177734,3966.348145,4.994280815,0.004362741,1.997425556,0.158935294,1.999839664,0.003975547
1.197060347,-0.519066095,-0.233614996,-0.540882349,-0.137033001,-0.205577835,0.051573731,7639.695313,5765.34375,5110.17041,4539.368652,4.994384766,0.016402723,1.999006271,0.156239957,1.999866128,0.001450956
1.157773852,-0.437277496,-0.137023553,-0.743122876,0.059259865,-0.135776505,0.057213724,6867.333496,5049.970703,5220.046387,4978.298828,4.994607925,0.028195953,2.000537395,0.149658203,1.99987185,-0.000188599
1.093501568,-0.338826686,-0.049939476,-0.925841033,0.252901256,-0.182057962,0.060048398,5984.295898,4298.749512,5091.82373,5182.811035,4.99494648,0.039473087,2.001994133,0.141419008,1.999862909,-0.001681393
0.997306108,-0.226751119,0.02656522,-1.295902967,0.437927634,-0.322697997,0.060771581,4840.231445,3360.464355,4706.279785,5120.213867,4.995394707,0.049955372,2.003356218,0.130463764,1.999834776,-0.004163835
0.814032018,-0.022181179,0.120958179,-3.592013121,0.515423715,-1.081744313,0.074820273,1803.213257,990.9509277,3639.4646,4291.090332,4.995941162,0.059124228,2.00455761,0.10595233,1.999763846,-0.011295906
0.535762966,0.095760219,0.234474048,-3.898928165,0.555670977,-1.030181766,0.081173204,-457.6242676,-877.7825928,2678.043945,3551.364746,4.99656868,0.065899737,2.005423546,0.066793203,1.999594331,-0.022513768
0.27020672,0.2051588,0.314272314,-2.718980551,0.56948173,-0.464145392,0.089301243,-1600.894653,-1693.050049,1947.982422,3009.04126,4.997249603,0.069891341,2.005914211,0.033172056,1.999326825,-0.030101132
0.063007422,0.303181082,0.342906684,-1.514678478,0.570501745,-0.026248718,0.096042119,-2213.276123,-1986.674683,1225.172729,2429.742676,4.997958183,0.071513005,2.006132841,0.012410075,1.999011517,-0.032289375
-0.10199061,0.387814879,0.333558083,-1.028773069,0.559701264,0.038421683,0.101495676,-2864.858887,-2335.965332,346.3636475,1647.755005,4.998673439,0.071299367,2.006192684,0.000291836,1.998689771,-0.031965218
-0.25808534,0.457641035,0.308718473,-1.141962409,0.538488984,-0.110674232,0.105791271,-3744.506348,-2935.559326,-658.2122192,692.3881226,4.999378681,0.069501832,2.00614357,-0.010278218,1.998369694,-0.032271188
-0.420820713,0.511816621,0.283705652,-1.377118587,0.508295894,-0.213356063,0.109070554,-4712.631348,-3650.37915,-1644.448486,-291.7184448,5.000058174,0.066112034,2.0059793,-0.022951195,1.998039246,-0.034000274
-0.582636595,0.550038934,0.262348503,-1.397586703,0.470563531,-0.151788056,0.111485779,-5549.043457,-4263.516602,-2489.727051,-1180.089844,5.000695229,0.061087672,2.005679369,-0.03704197,1.997689009,-0.035949733
-0.719598651,0.557680726,0.239578784,-0.776222169,0.470936209,0.256336421,0.108899951,-5826.65918,-4409.375977,-2990.898193,-1763.898804,5.001274586,0.054537196,2.00524497,-0.048853189,1.997326255,-0.035944134
-0.80011791,0.565788865,0.207084656,-0.273946613,0.404792219,0.51819247,0.113592952,-5861.82666,-4302.314453,-3326.997314,-2216.982666,5.001782417,0.046903968,2.004729033,-0.053549614,1.996986032,-0.031682353
-0.85489428,0.562216878,0.173229694,-0.364961863,0.373054296,0.378875524,0.114345513,-6108.507813,-4415.380859,-3760.520752,-2800.97583,5.002210617,0.038622368,2.004179955,-0.056433789,1.99669373,-0.027001204
-0.908998489,0.547645807,0.144858092,-0.630205274,0.335963815,0.151164547,0.114979915,-6465.112793,-4661.689453,-4202.391113,-3422.029053,5.002552986,0.029805586,2.003592491,-0.061440382,1.996438503,-0.024399392
-0.96274358,0.523241282,0.123059697,-0.732956052,0.294578165,0.063214742,0.115643457,-6740.285156,-4849.184082,-4517.722168,-3940.31665,5.002804756,0.02044224,2.002943993,-0.068443097,1.996199846,-0.023469228
-1.003102779,0.490255237,0.105385609,-0.608979344,0.249118358,0.13352187,0.116492949,-6821.852051,-4865.06543,-4645.116699,-4289.166016,5.002960205,0.010597461,2.002224445,-0.07529375,1.995969057,-0.022573179
-1.019184828,0.44997251,0.088985167,-0.378317833,0.199801534,0.255667686,0.117680177,-6714.70166,-4713.654785,-4608.958984,-4487.464844,5.003015518,0.000465377,2.001444817,-0.080252647,1.995752215,-0.0206211
-1.009002924,0.403674036,0.072396964,-0.173781857,0.146839336,0.332989693,0.119351439,-6480.986816,-4456.6875,-4465.57373,-4585.910645,5.002969265,-0.009694499,2.000627279,-0.082960665,1.995560408,-0.01762392
-0.977180481,0.356477857,0.055742517,-0.081187673,1.541439533,0.332706243,-0.921583772,-6256.661621,-4106.669922,-4214.97168,-4667.750977,5.002822399,-0.019639125,1.999791384,-0.084040642,1.995401144,-0.014212682
-0.933360338,0.303839833,0.042118479,-0.093542285,0.004212629,0.284740537,0.144045487,-5968.592285,-3850.228516,-3968.145752,-4654.53125,5.002577782,-0.029199371,1.998946071,-0.085029267,1.995274663,-0.011157832
-0.876686811,0.245680451,0.029395977,0.043169167,-0.088563308,0.287002176,0.169457853,-5527.318848,-3448.394531,-3622.487793,-4543.452148,5.002240181,-0.038261812,1.998093009,-0.085379407,1.99517715,-0.008336122
-0.80211395,0.185275674,0.014450752,0.259533167,-0.178089947,0.31941846,0.191439345,-4921.383789,-2919.242676,-3192.697021,-4321.974121,5.001814842,-0.046670556,1.997244954,-0.083888069,1.995108724,-0.005311661
-0.708810031,0.123681657,-0.003193419,0.464158088,-0.265227169,0.344475716,0.21091795,-4198.939941,-2310.077393,-2701.25293,-4007.947754,5.001309872,-0.054238725,1.996422768,-0.08023525,1.995072007,-0.001975735
-0.599891663,0.061881769,-0.022297731,0.613884747,-0.348069429,0.344355136,0.226787835,-3406.125977,-1667.355103,-2171.107666,-3619.360596,5.000733852,-0.060792513,1.995646477,-0.074801043,1.995069623,0.001487885
-0.479688585,0.00078927,-0.041379359,0.71805203,-0.424740821,0.325005621,0.23796007,-2565.578125,-1013.378174,-1615.666626,-3165.64209,5.000097752,-0.066197552,1.994931102,-0.068117425,1.995101452,0.004843959
-0.35161522,-0.058757752,-0.059597213,0.805548072,-0.49336797,0.300090253,0.243342578,-1681.5271,-351.2761536,-1041.591553,-2650.600342,4.999413967,-0.070359148,1.994287372,-0.060496416,1.995165706,0.007969555
-0.217828155,-0.115998521,-0.076815993,0.894662082,-0.552080095,0.276557207,0.24184069,-755.6160278,319.280365,-455.8122559,-2079.547119,4.998695374,-0.073210098,1.993724227,-0.05199869,1.99526,0.010851621
-0.073938839,-0.154960692,-0.088845827,1.030869484,-0.560919285,0.516053975,0.179754764,321.2163696,949.8397217,227.3325653,-1145.04834,4.997954369,-0.07468164,1.993251324,-0.042358361,1.995386362,0.014835062
0.078875609,-0.207550764,-0.096197508,1.093495369,-0.554207027,0.45783031,0.102294326,1330.168945,1607.537354,865.4262695,-393.1006775,4.997206688,-0.074657068,1.992880702,-0.031674746,1.995560765,0.019953573
0.224816203,-0.257961005,-0.108387262,1.102550745,-0.53107655,0.186643451,0.014096227,2282.621582,2233.223145,1335.25,165.7016296,4.996466637,-0.073128976,1.992618799,-0.020675622,1.995778799,0.023247881
0.356196821,-0.305426806,-0.127628043,1.108255267,-0.498085201,-0.079655267,-0.074601315,3187.505615,2820.175293,1702.338257,626.9106445,4.995748997,-0.070212096,1.992467284,-0.009630909,1.996015668,0.023716571
0.473300248,-0.349066228,-0.150333509,1.124833941,-0.455955267,-0.231876582,-0.161146328,4034.364258,3366.125732,2049.925049,1069.700073,4.995066643,-0.066054739,1.992426634,0.001531109,1.996245742,0.022064265
0.578662038,-0.387928754,-0.171491012,1.131637335,-0.405540019,-0.286838919,-0.242673397,4797.279297,3853.00415,2404.105713,1516.803833,4.994431496,-0.060786527,1.992498398,0.01283225,1.996453643,0.019421399
0.672674417,-0.421002448,-0.187782839,1.103042364,-0.347695619,-0.313167483,-0.316311628,5444.60498,4256.583008,2742.190674,1942.890747,4.993854523,-0.054520529,1.992682934,0.024039123,1.996633053,0.016423991
0.75296855,-0.447222948,-0.198223919,1.030164003,-0.283277929,-0.359063596,-0.379189998,5951.549316,4558.90332,3029.307617,2311.280029,4.993344307,-0.0473805,1.992977381,0.034737755,1.996780992,0.013085215
0.821262956,-0.568896234,-0.216260269,1.690090537,-0.182832152,-0.752977908,-0.180324584,6878.600586,5267.938965,3186.623291,2205.109619,4.992909431,-0.0395092,1.993379593,0.046796538,1.996890545,0.00819893
0.889066279,-0.572631299,-0.273223162,1.919957876,-0.109635927,-1.008743405,-0.310120374,7646.369141,5944.358398,3131.27124,2134.033936,4.992556572,-0.030948889,1.993941545,0.065947622,1.996928334,-0.001044841
0.931655049,-0.549096823,-0.303308159,1.045819402,-0.006169399,-0.796416938,-0.209435046,7474.980469,5765.998535,3278.447998,2400.481934,4.992292404,-0.021817029,1.994684696,0.081307746,1.996869802,-0.010329992
0.933332086,-0.50166446,-0.270547479,-0.091880023,0.09641625,-0.39839381,-0.107227966,6636.216309,4984.355957,3585.043945,2873.971924,4.99212122,-0.012459649,1.99552989,0.085982412,1.996733427,-0.016334327
0.896571279,-0.432123452,-0.186028197,-0.896207273,0.196655169,-0.064188316,-0.002941054,5545.086426,4009.46582,3868.288574,3369.213135,4.992042542,-0.003284446,1.996369362,0.080681406,1.99655652,-0.018535284
0.83183223,-0.343045771,-0.081116363,-1.260607123,0.292115629,0.100382328,0.09921822,4457.236816,3090.098145,3981.848389,3734.572266,4.992053509,0.00537513,1.997123599,0.069616117,1.996371388,-0.01822073
0.747181714,-0.237764433,0.018405529,-1.388223767,0.380360961,0.12417239,0.195042968,3410.552979,2255.708496,3872.695557,3909.720215,4.992147446,0.013283825,1.997754097,0.056290716,1.996195078,-0.017021844
0.645061374,-0.120262645,0.102533549,-1.505773067,0.458951443,0.096419007,0.280323535,2332.769531,1424.363892,3566.051025,3910.745361,4.992315769,0.020258509,1.998245835,0.041870438,1.996030569,-0.01591392
0.537234783,0.053854678,0.167445451,-1.99529326,4.722894669,0.135204688,9.14611721,1022.987915,498.6711426,3045.200439,3977.45459,4.992522717,0.025591228,1.998559237,0.027386708,1.995891094,-0.015072905
0.352316618,0.278806597,0.297738522,-4.109717369,0.520414233,0.480429739,0.282227129,-1911.728882,-2073.550293,2632.345215,4108.847656,4.992803097,0.030104684,1.998686075,-0.005494176,1.995754123,-0.011761149
0.133356214,0.379776388,0.434827536,-3.611500025,0.47969225,0.54226464,0.156222269,-3427.075928,-3367.427246,2057.460938,3786.981201,4.993117809,0.032526288,1.99842608,-0.045715164,1.995662689,-0.006435172
-0.049944598,0.452480108,0.488615751,-1.876116037,0.434808284,0.359112233,0.033377655,-3643.431641,-3402.254639,1190.300781,3080.911133,4.99344635,0.032901444,1.997816801,-0.073449932,1.995622993,-0.001772249
-0.178623527,0.495526731,0.446021706,-0.372048348,0.380352467,0.043247875,-0.09555427,-3281.145996,-2899.648926,138.9558258,2091.97876,4.993770599,0.031720724,1.997017264,-0.084142946,1.995617986,0.000281194
-0.270418644,0.50852555,0.344926506,0.31108436,0.318253547,-0.246043295,-0.226010993,-2941.143555,-2459.633545,-921.0544434,993.03125,4.994077206,0.029457057,1.99617219,-0.083826602,1.995617628,-0.000810395
-0.347200274,0.49235177,0.230471835,0.403224796,0.250537783,-0.392647207,-0.353278667,-2795.396484,-2251.032471,-1830.419556,-55.63331604,4.994356632,0.026362564,1.995352387,-0.079994977,1.995594025,-0.004132936
-0.415611833,0.449038625,0.128063634,0.396374464,0.179249629,-0.387193471,-0.472624451,-2701.208496,-2126.089355,-2506.63623,-966.9725342,4.994601727,0.022540506,1.994572163,-0.076081157,1.995532632,-0.008126613
-0.468195945,0.381648928,0.040902119,0.592286348,0.106445059,-0.306776792,-0.579304039,-2461.855713,-1881.507568,-2948.077637,-1731.474976,4.994805336,0.018104926,1.993833542,-0.071331136,1.995433331,-0.011615985
-0.479856163,0.180379465,-0.064732611,2.183201075,0.042555794,-0.562475979,-0.574938059,-1071.118896,-551.645752,-3239.39209,-2803.494141,4.994962692,0.013311313,1.993171573,-0.058320235,1.995299101,-0.015703954
-0.435948372,0.090246305,-0.204913601,2.689696312,-0.00232947,-0.611904085,-0.536829829,60.70403671,584.2063599,-3404.071533,-3502.102051,4.995072365,0.008705921,1.992712498,-0.032725684,1.995111704,-0.021831144
-0.377357632,0.004644687,-0.305749416,2.02720499,-0.044840541,-0.393063217,-0.459286183,390.8816223,943.8223877,-3213.002686,-3743.475342,4.995138645,0.004640597,1.992510915,-0.008627284,1.994865894,-0.027005449
-0.325719863,-0.072668433,-0.337640971,1.168694615,-0.084193416,-0.059685949,-0.370657414,263.1710815,856.9749756,-2696.615723,-3632.44165,4.995167255,0.00113186,1.992510319,0.00718508,1.994581819,-0.029296754
-0.277607411,-0.138977289,-0.315355778,0.720359504,-0.119583838,0.246355936,-0.272733271,115.7649994,762.4259644,-1993.589111,-3294.876953,4.995162964,-0.001886926,1.992630839,0.016232833,1.994291425,-0.028300568
-0.220448509,-0.192250818,-0.269608557,0.716917872,-0.150509059,0.444517791,-0.168537304,166.0753784,876.8936157,-1230.104736,-2846.690186,4.995131016,-0.004388192,1.992827773,0.023167117,1.994024634,-0.024752134
-0.147378296,-0.231157333,-0.223038018,0.880811989,-0.17648685,0.532259226,-0.061121985,384.7397461,1169.264282,-477.6807251,-2351.366699,4.99507761,-0.006239648,1.99309814,0.031146856,1.993801236,-0.019798838
-0.061122835,-0.255039483,-0.182546958,0.953721166,-0.197051063,0.560926795,0.046444207,637.9095459,1503.067505,247.0614624,-1819.805298,4.995008945,-0.007289526,1.993455529,0.040447541,1.993630528,-0.014312278
0.035307061,-0.25479424,-0.14372918,1.073041081,-0.07459677,0.89315778,-0.035011582,1026.738525,1876.349854,1094.527222,-959.0343628,4.994934559,-0.007434457,1.993907571,0.050126009,1.99351716,-0.007857978
0.15739052,-0.249169886,-0.097829029,1.008828163,-0.182862967,1.164629459,0.197606117,1365.373657,2269.490723,2079.64502,1.413878798,4.994863987,-0.006480856,1.994463563,0.06097962,1.993490577,0.002947358
0.271366358,-0.232010379,-0.048740864,0.527446926,-0.153951377,0.90414983,0.243578777,1391.132935,2373.966309,2710.426758,634.3999634,4.994809151,-0.004317027,1.995116353,0.068831652,1.993575096,0.013553365
0.351574272,-0.204120159,-0.002482869,0.01001164,-0.123880133,0.510799646,0.285777748,1237.545288,2306.800049,3062.021973,1031.147705,4.994781494,-0.001173464,1.995821595,0.071423128,1.993748784,0.020585403
0.397902429,-0.167139888,0.0377075,-0.315765738,-0.092112973,0.269532084,0.321016163,1053.185303,2214.034668,3289.524902,1341.477661,4.99478817,0.002595802,1.996529818,0.069723345,1.993975163,0.024325637
0.422052354,-0.122949906,0.071417995,-0.460547477,-0.060029764,0.21185334,0.348797947,892.3847046,2146.95166,3469.775879,1636.411499,4.994834423,0.006708158,1.997208357,0.065747201,1.99423039,0.026628297
0.432596415,-0.073598556,0.099565424,-0.550193131,-0.028999832,0.219816431,0.368621469,720.7711182,2067.862549,3582.568848,1889.39209,4.994922638,0.010990637,1.997841239,0.060699046,1.994507432,0.028788321
0.429865271,-0.021245636,0.122952186,-0.679205656,-0.000387426,0.182896629,0.379990011,482.6201477,1917.553589,3571.351074,2037.16333,4.995054245,0.015314561,1.998418689,0.054596819,1.994805932,0.030859346
0.408628047,0.054421213,0.142436907,-1.034019113,1.175186038,0.049103882,1.604185104,-10.11441803,1601.262451,3335.305664,2074.906738,4.995228767,0.019525731,1.998927474,0.046732042,1.995121956,0.032158077
0.329185307,0.155147254,0.185836941,-2.323044062,0.005006592,-0.226126999,0.33372131,-1427.197388,309.4072266,2849.141357,1827.009644,4.995443344,0.023269054,1.999313831,0.028591406,1.995440245,0.031063655
0.213151485,0.191835463,0.230188638,-2.027916908,-0.030734824,-0.250107139,0.264886111,-2038.822754,-268.9756165,2375.738525,1509.039917,4.995690346,0.025983132,1.999483705,0.005865467,1.995738387,0.028536459
0.115069456,0.213417083,0.235163033,-0.997525513,-0.066688098,-0.197973281,0.193758339,-1932.493652,-177.0327911,1880.395874,1129.781006,4.995959282,0.027598957,1.999457955,-0.009419395,1.996012211,0.026322888
0.049868993,0.219639242,0.196481198,-0.140873313,-0.103767484,-0.242868841,0.120300375,-1555.147827,146.9252777,1313.778076,645.8007813,4.996239662,0.02840169,1.999330521,-0.014753556,1.996265292,0.02422104
0.003137424,0.21091108,0.132987082,0.194447175,-0.140372843,-0.39480558,0.047153346,-1266.002686,346.1164856,682.9137573,63.68128967,4.996525288,0.028660573,1.999183774,-0.014100218,1.996492982,0.021082086
-0.043096352,0.188324079,0.066183284,0.172457978,-0.17491731,-0.551832378,-0.023057606,-1153.141235,336.2886353,53.6912384,-549.3673706,4.99681139,0.028464703,1.999052882,-0.012117244,1.996681213,0.016309716
-0.09464626,0.1535822,0.007976978,0.10678152,-0.20580487,-0.626680493,-0.087698065,-1115.42688,223.6298523,-500.1026917,-1116.566162,4.997092724,0.027778931,1.998938799,-0.010785735,1.996814966,0.010339708
-0.145717517,0.108925186,-0.040123906,0.17704533,-0.231434941,-0.611929297,-0.144129112,-1028.394043,138.6586914,-941.1075439,-1596.035889,4.997364998,0.026573166,1.998836875,-0.009488974,1.996887088,0.004092825
-0.1790521,-0.045139316,-0.105071664,1.303528786,-0.224505797,-0.981566489,-0.123784505,-83.45663452,782.5593262,-1453.383179,-2437.033936,4.997622967,0.024921989,1.998765945,-0.002743505,1.99689281,-0.003599632
-0.184222117,-0.089668684,-0.198444054,1.568010569,-0.195415646,-0.98588258,-0.078525037,551.2513428,1225.875488,-1838.061035,-2934.356201,4.997862816,0.023093093,1.998813033,0.01257833,1.996805787,-0.013831154
-0.184367359,-0.121828005,-0.253759742,0.920130789,-0.155167893,-0.612465978,-0.009051574,480.4425964,1013.609009,-1857.825317,-2963.585693,4.998084545,0.021253468,1.99900806,0.02541716,1.996623755,-0.02199834
-0.191874295,-0.139843613,-0.246508256,0.125677586,-0.110094629,-0.149281114,0.064327925,0.618850231,414.8787537,-1606.270386,-2677.883789,4.998287678,0.019378556,1.999293804,0.030508628,1.996381283,-0.025780324
-0.204255283,-0.143027768,-0.192516282,-0.335005254,-0.060847737,0.20719938,0.139507711,-524.0349731,-205.0927582,-1258.210938,-2249.358887,4.998471737,0.017398503,1.999595642,0.029137649,1.996122718,-0.025369789
-0.213195994,-0.131412908,-0.1211529,-0.425567269,-0.008545136,0.404968292,0.213476092,-901.9046631,-655.0860596,-932.8412476,-1796.969604,4.998635292,0.015305774,1.999867558,0.025117457,1.995883346,-0.022197386
-0.213410735,-0.105722845,-0.053470969,-0.357242644,0.045679275,0.494538218,0.283201396,-1137.974487,-941.6027222,-666.1400146,-1358.595581,4.998777866,0.013165469,2.000098467,0.02117444,1.995683551,-0.017648196
-0.20520018,-0.067312211,0.004261781,-0.33305794,0.100681968,0.554970086,0.345642269,-1324.338379,-1159.165771,-438.7259827,-918.8216553,4.998898983,0.011067089,2.000293255,0.017804036,1.995532751,-0.012404285
